condition,step,hypothesis,expected_action,origin,origin_odo
s40_on,29,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,29,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,29,d(item_3),move_to(?target=item_3),"(100, 550)",0.0
s40_on,29,d(item_6),move_to(?target=item_6),"(100, 550)",0.0
s40_on,30,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,30,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,30,d(item_3),move_to(?target=item_3),"(100, 550)",0.0
s40_on,30,d(item_6),move_to(?target=item_6),"(100, 550)",0.0
s40_on,31,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,31,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,31,d(item_3),move_to(?target=item_3),"(100, 550)",0.0
s40_on,31,d(item_6),move_to(?target=item_6),"(100, 550)",0.0
s40_on,32,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,32,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,32,d(item_3),move_to(?target=item_3),"(100, 550)",0.0
s40_on,32,d(item_6),move_to(?target=item_6),"(100, 550)",0.0
s40_on,33,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,33,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,33,d(item_3),move_to(?target=item_3),"(100, 550)",0.0
s40_on,33,d(item_6),move_to(?target=item_6),"(100, 550)",0.0
s40_on,34,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,34,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,34,d(item_3),move_to(?target=item_3),"(100, 550)",0.0
s40_on,34,d(item_6),move_to(?target=item_6),"(100, 550)",0.0
s40_on,35,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,35,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,35,d(item_3),move_to(?target=item_3),"(100, 550)",0.0
s40_on,35,d(item_6),move_to(?target=item_6),"(100, 550)",0.0
s40_on,36,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,36,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,36,d(item_3),move_to(?target=item_3),"(100, 550)",0.0
s40_on,36,d(item_6),move_to(?target=item_6),"(100, 550)",0.0
s40_on,37,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,37,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,37,d(item_3),move_to(?target=item_3),"(100, 550)",0.0
s40_on,37,d(item_6),move_to(?target=item_6),"(100, 550)",0.0
s40_on,38,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,38,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,38,d(item_3),move_to(?target=item_3),"(100, 550)",0.0
s40_on,38,d(item_6),move_to(?target=item_6),"(100, 550)",0.0
s40_on,39,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,39,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,39,d(item_3),move_to(?target=item_3),"(100, 550)",0.0
s40_on,39,d(item_6),move_to(?target=item_6),"(100, 550)",0.0
s40_on,40,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,40,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,40,d(item_3),move_to(?target=item_3),"(100, 550)",0.0
s40_on,40,d(item_6),move_to(?target=item_6),"(100, 550)",0.0
s40_on,41,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,41,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,41,d(item_3),move_to(?target=item_3),"(100, 550)",0.0
s40_on,41,d(item_6),move_to(?target=item_6),"(100, 550)",0.0
s40_on,42,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,42,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,42,d(item_3),move_to(?target=item_3),"(100, 550)",0.0
s40_on,42,d(item_6),move_to(?target=item_6),"(100, 550)",0.0
s40_on,43,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,43,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,43,d(item_3),move_to(?target=item_3),"(100, 550)",0.0
s40_on,43,d(item_6),move_to(?target=item_6),"(100, 550)",0.0
s40_on,44,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,44,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,44,d(item_3),move_to(?target=item_3),"(100, 550)",0.0
s40_on,44,d(item_6),move_to(?target=item_6),"(100, 550)",0.0
s40_on,45,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,45,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,45,d(item_3),move_to(?target=item_3),"(100, 550)",0.0
s40_on,45,d(item_6),move_to(?target=item_6),"(100, 550)",0.0
s40_on,46,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,46,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,46,d(item_3),move_to(?target=item_3),"(100, 550)",0.0
s40_on,46,d(item_6),move_to(?target=item_6),"(100, 550)",0.0
s40_on,47,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,47,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,47,d(item_3),move_to(?target=item_3),"(100, 550)",0.0
s40_on,47,d(item_6),move_to(?target=item_6),"(100, 550)",0.0
s40_on,48,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,48,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,48,d(item_3),move_to(?target=item_3),"(100, 550)",0.0
s40_on,48,d(item_6),move_to(?target=item_6),"(100, 550)",0.0
s40_on,49,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,49,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,49,d(item_3),move_to(?target=item_3),"(100, 550)",0.0
s40_on,49,d(item_6),move_to(?target=item_6),"(100, 550)",0.0
s40_on,50,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,50,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,50,d(item_3),move_to(?target=item_3),"(100, 550)",0.0
s40_on,50,d(item_6),move_to(?target=item_6),"(100, 550)",0.0
s40_on,51,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,51,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,51,d(item_3),move_to(?target=item_3),"(100, 550)",0.0
s40_on,51,d(item_6),move_to(?target=item_6),"(100, 550)",0.0
s40_on,52,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,52,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,52,d(item_3),move_to(?target=item_3),"(100, 550)",0.0
s40_on,52,d(item_6),move_to(?target=item_6),"(100, 550)",0.0
s40_on,53,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,53,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,53,d(item_3),move_to(?target=item_3),"(100, 550)",0.0
s40_on,53,d(item_6),move_to(?target=item_6),"(100, 550)",0.0
s40_on,54,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,54,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,54,d(item_3),move_to(?target=item_3),"(100, 550)",0.0
s40_on,54,d(item_6),move_to(?target=item_6),"(100, 550)",0.0
s40_on,55,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,55,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,55,d(item_3),move_to(?target=item_3),"(100, 550)",0.0
s40_on,55,d(item_6),move_to(?target=item_6),"(100, 550)",0.0
s40_on,56,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,56,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,56,d(item_3),move_to(?target=item_3),"(100, 550)",0.0
s40_on,56,d(item_6),move_to(?target=item_6),"(100, 550)",0.0
s40_on,57,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,57,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,57,d(item_3),move_to(?target=item_3),"(100, 550)",0.0
s40_on,57,d(item_6),move_to(?target=item_6),"(100, 550)",0.0
s40_on,58,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,58,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,58,d(item_3),pick_up(?item=item_3),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,58,d(item_6),move_to(?target=item_6),"(100, 550)",0.0
s40_on,59,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,59,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,59,d(item_3),pick_up(?item=item_3),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,59,d(item_6),move_to(?target=item_6),"(100, 550)",0.0
s40_on,60,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,60,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,60,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,60,d(item_6),"place(?item=item_3,?target=shelf_3)","(-924.526907706862, -35.443947261063954)",1180.0
s40_on,61,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,61,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,61,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,61,d(item_6),"place(?item=item_3,?target=shelf_3)","(-924.526907706862, -35.443947261063954)",1180.0
s40_on,62,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,62,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,62,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,62,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
s40_on,63,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,63,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,63,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,63,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
s40_on,64,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,64,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,64,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,64,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
s40_on,65,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,65,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,65,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,65,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
s40_on,66,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,66,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,66,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,66,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
s40_on,67,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,67,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,67,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,67,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
s40_on,68,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,68,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,68,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,68,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
s40_on,69,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,69,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,69,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,69,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
s40_on,70,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,70,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,70,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,70,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
s40_on,71,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,71,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,71,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,71,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
s40_on,72,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,72,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,72,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,72,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
s40_on,73,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,73,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,73,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,73,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
s40_on,74,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,74,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,74,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,74,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
s40_on,75,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,75,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,75,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,75,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
s40_on,76,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,76,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,76,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,76,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
s40_on,77,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,77,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,77,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,77,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
s40_on,78,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,78,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,78,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,78,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
s40_on,79,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,79,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,79,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,79,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
s40_on,80,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,80,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,80,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,80,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
s40_on,81,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,81,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,81,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,81,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
s40_on,82,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,82,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,82,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,82,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
s40_on,83,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,83,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,83,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,83,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
s40_on,84,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,84,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,84,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,84,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
s40_on,85,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,85,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,85,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,85,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
s40_on,86,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,86,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,86,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,86,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
s40_on,87,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,87,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,87,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,87,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
s40_on,88,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,88,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,88,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,88,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
s40_on,89,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,89,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,89,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,89,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
s40_on,90,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,90,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,90,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,90,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
s40_on,91,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,91,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,91,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,91,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
s40_on,92,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,92,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,92,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,92,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
s40_on,93,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,93,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,93,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,93,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
s40_on,94,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,94,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,94,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,94,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
s40_on,95,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
s40_on,95,coffee,move_to(?target=coffee_machine_0),"(100, 550)",0.0
s40_on,95,d(item_3),move_to(?target=kitting_table_0),"(-924.526907706862, -35.443947261063954)",1180.0
s40_on,95,d(item_6),move_to(?target=shelf_3),"(-907.219936848925, -25.420536677708423)",1200.0
