condition,step,hypothesis,odds_accumulated,odds_recognizer,abs_log_error
s20_off,20,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.349455e-02,1.349455e-02,0.00e+00
s20_off,20,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+02,1.000000e+02,0.00e+00
s20_off,20,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",7.049931e+00,7.049931e+00,0.00e+00
s20_off,20,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",9.424031e+00,9.424031e+00,4.44e-16
s20_off,20,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",6.133599e-02,6.133599e-02,0.00e+00
s20_off,21,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.349455e-02,1.349455e-02,0.00e+00
s20_off,21,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+02,1.000000e+02,0.00e+00
s20_off,21,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",7.049931e+00,7.049931e+00,0.00e+00
s20_off,21,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",9.424031e+00,9.424031e+00,0.00e+00
s20_off,21,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",6.133599e-02,6.133599e-02,0.00e+00
s20_off,22,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.349455e-01,1.349455e-01,0.00e+00
s20_off,22,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+02,1.000000e+02,0.00e+00
s20_off,22,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",7.049931e+01,7.049931e+01,0.00e+00
s20_off,22,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",9.424031e+01,9.424031e+01,0.00e+00
s20_off,22,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",6.133599e-01,6.133599e-01,2.22e-16
s20_off,23,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.349455e-01,1.349455e-01,0.00e+00
s20_off,23,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+02,1.000000e+02,0.00e+00
s20_off,23,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",7.049931e+01,7.049931e+01,0.00e+00
s20_off,23,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",9.424031e+01,9.424031e+01,0.00e+00
s20_off,23,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",6.133599e-01,6.133599e-01,2.22e-16
s20_off,24,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.349455e-01,1.349455e-01,0.00e+00
s20_off,24,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s20_off,24,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",7.049931e+01,7.049931e+01,0.00e+00
s20_off,24,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",9.424031e+01,9.424031e+01,8.88e-16
s20_off,24,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",6.133599e-01,6.133599e-01,0.00e+00
s20_off,25,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.092072e+00,1.092072e+00,2.08e-16
s20_off,25,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s20_off,25,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",5.705290e+02,5.705290e+02,0.00e+00
s20_off,25,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",7.626575e+02,7.626575e+02,0.00e+00
s20_off,25,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",4.963731e+00,4.963731e+00,2.22e-16
s20_off,26,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",8.490480e-01,8.490480e-01,1.39e-16
s20_off,26,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s20_off,26,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",4.435665e+02,4.435665e+02,0.00e+00
s20_off,26,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",5.929398e+02,5.929398e+02,0.00e+00
s20_off,26,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",3.859129e+00,3.859129e+00,0.00e+00
s20_off,27,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",6.372363e-01,6.372363e-01,3.33e-16
s20_off,27,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s20_off,27,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",3.329102e+02,3.329102e+02,0.00e+00
s20_off,27,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",4.450194e+02,4.450194e+02,0.00e+00
s20_off,27,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",2.896394e+00,2.896394e+00,0.00e+00
s20_off,28,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",4.644132e-01,4.644132e-01,2.22e-16
s20_off,28,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s20_off,28,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",2.426225e+02,2.426225e+02,0.00e+00
s20_off,28,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",3.243269e+02,3.243269e+02,0.00e+00
s20_off,28,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",2.110871e+00,2.110871e+00,0.00e+00
s20_off,29,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",3.306847e-01,3.306847e-01,0.00e+00
s20_off,29,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s20_off,29,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.727590e+02,1.727590e+02,0.00e+00
s20_off,29,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.309364e+02,2.309364e+02,8.88e-16
s20_off,29,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",1.503042e+00,1.503042e+00,1.67e-16
s20_off,30,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",2.313574e-01,2.313574e-01,0.00e+00
s20_off,30,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s20_off,30,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.208676e+02,1.208676e+02,8.88e-16
s20_off,30,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.615704e+02,1.615704e+02,0.00e+00
s20_off,30,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",1.051576e+00,1.051576e+00,0.00e+00
s20_off,31,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.597950e-01,1.597950e-01,2.22e-16
s20_off,31,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s20_off,31,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",8.348141e+01,8.348141e+01,0.00e+00
s20_off,31,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.115942e+02,1.115942e+02,0.00e+00
s20_off,31,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",7.263071e-01,7.263071e-01,0.00e+00
s20_off,32,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.093590e-01,1.093590e-01,0.00e+00
s20_off,32,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s20_off,32,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",5.713224e+01,5.713224e+01,0.00e+00
s20_off,32,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",7.637181e+01,7.637181e+01,0.00e+00
s20_off,32,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",4.970634e-01,4.970634e-01,1.11e-16
s20_off,33,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",7.436190e-02,7.436190e-02,0.00e+00
s20_off,33,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s20_off,33,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",3.884875e+01,3.884875e+01,0.00e+00
s20_off,33,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",5.193126e+01,5.193126e+01,4.44e-16
s20_off,33,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",3.379929e-01,3.379929e-01,0.00e+00
s20_off,34,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",5.033963e-02,5.033963e-02,4.44e-16
s20_off,34,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s20_off,34,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",2.629884e+01,2.629884e+01,4.44e-16
s20_off,34,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",3.515510e+01,3.515510e+01,4.44e-16
s20_off,34,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",2.288058e-01,2.288058e-01,2.22e-16
s20_off,35,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",3.397341e-02,3.397341e-02,0.00e+00
s20_off,35,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s20_off,35,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.774867e+01,1.774867e+01,0.00e+00
s20_off,35,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.372562e+01,2.372562e+01,4.44e-16
s20_off,35,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",1.544174e-01,1.544174e-01,0.00e+00
s20_off,36,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",2.288014e-02,2.288014e-02,0.00e+00
s20_off,36,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s20_off,36,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.195323e+01,1.195323e+01,0.00e+00
s20_off,36,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.597854e+01,1.597854e+01,4.44e-16
s20_off,36,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",1.039958e-01,1.039958e-01,0.00e+00
s20_off,37,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.538713e-02,1.538713e-02,8.88e-16
s20_off,37,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s20_off,37,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",8.038669e+00,8.038669e+00,0.00e+00
s20_off,37,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.074573e+01,1.074573e+01,4.44e-16
s20_off,37,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",6.993824e-02,6.993824e-02,0.00e+00
s20_off,38,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.033793e-02,1.033793e-02,0.00e+00
s20_off,38,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s20_off,38,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",5.400824e+00,5.400824e+00,4.44e-16
s20_off,38,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",7.219579e+00,7.219579e+00,2.22e-16
s20_off,38,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",4.698839e-02,4.698839e-02,4.44e-16
s20_off,39,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",6.940978e-03,6.940978e-03,0.00e+00
s20_off,39,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s20_off,39,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",3.626162e+00,3.626162e+00,2.22e-16
s20_off,39,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",4.847290e+00,4.847290e+00,2.22e-16
s20_off,39,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",3.154843e-02,3.154843e-02,0.00e+00
s20_off,40,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",4.658116e-03,4.658116e-03,0.00e+00
s20_off,40,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s20_off,40,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",2.433531e+00,2.433531e+00,1.11e-16
s20_off,40,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",3.253035e+00,3.253035e+00,2.22e-16
s20_off,40,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",2.117227e-02,2.117227e-02,0.00e+00
s20_off,41,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",3.125103e-03,3.125103e-03,0.00e+00
s20_off,41,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s20_off,41,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.632642e+00,1.632642e+00,2.78e-16
s20_off,41,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.182442e+00,2.182442e+00,4.44e-16
s20_off,41,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",1.420435e-02,1.420435e-02,0.00e+00
s20_off,42,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",2.096161e-03,2.096161e-03,0.00e+00
s20_off,42,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s20_off,42,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.095093e+00,1.095093e+00,1.94e-16
s20_off,42,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.463872e+00,1.463872e+00,3.33e-16
s20_off,42,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",9.527560e-03,9.527560e-03,8.88e-16
s20_off,43,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.405787e-03,1.405787e-03,0.00e+00
s20_off,43,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s20_off,43,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",7.344229e-01,7.344229e-01,1.67e-16
s20_off,43,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",9.817435e-01,9.817435e-01,1.14e-16
s20_off,43,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",6.389645e-03,6.389645e-03,0.00e+00
s20_off,44,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",9.426901e-04,9.426901e-04,0.00e+00
s20_off,44,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s20_off,44,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",4.924878e-01,4.924878e-01,2.22e-16
s20_off,44,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",6.583356e-01,6.583356e-01,0.00e+00
s20_off,44,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",4.284755e-03,4.284755e-03,0.00e+00
s20_off,45,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",6.320998e-04,6.320998e-04,0.00e+00
s20_off,45,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s20_off,45,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",3.302267e-01,3.302267e-01,2.22e-16
s20_off,45,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",4.414322e-01,4.414322e-01,0.00e+00
s20_off,45,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",2.873047e-03,2.873047e-03,8.88e-16
s20_off,46,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",4.238175e-04,4.238175e-04,8.88e-16
s20_off,46,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s20_off,46,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",2.214142e-01,2.214142e-01,4.44e-16
s20_off,46,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.959765e-01,2.959765e-01,2.22e-16
s20_off,46,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",1.926353e-03,1.926353e-03,0.00e+00
s20_off,47,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",2.841547e-04,2.841547e-04,0.00e+00
s20_off,47,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s20_off,47,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.484504e-01,1.484504e-01,0.00e+00
s20_off,47,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.984419e-01,1.984419e-01,2.22e-16
s20_off,47,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",1.291552e-03,1.291552e-03,0.00e+00
s20_off,48,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.905101e-04,1.905101e-04,1.78e-15
s20_off,48,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s20_off,48,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",9.952784e-02,9.952784e-02,0.00e+00
s20_off,48,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.330443e-01,1.330443e-01,0.00e+00
s20_off,48,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",8.659147e-04,8.659147e-04,0.00e+00
s20_off,49,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.277237e-04,1.277237e-04,0.00e+00
s20_off,49,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,8.88e-16
s20_off,49,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",6.672643e-02,6.672643e-02,0.00e+00
s20_off,49,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",8.919690e-02,8.919690e-02,4.44e-16
s20_off,49,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",5.805350e-04,5.805350e-04,8.88e-16
s20_off,50,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",8.562824e-05,8.562824e-05,0.00e+00
s20_off,50,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s20_off,50,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",4.473460e-02,4.473460e-02,0.00e+00
s20_off,50,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",5.979920e-02,5.979920e-02,4.44e-16
s20_off,50,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",3.892011e-04,3.892011e-04,0.00e+00
s20_off,51,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",5.740590e-05,5.740590e-05,0.00e+00
s20_off,51,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+03,1.000000e+03,0.00e+00
s20_off,51,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",2.999046e-02,2.999046e-02,0.00e+00
s20_off,51,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",4.008989e-02,4.008989e-02,0.00e+00
s20_off,51,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",2.609237e-04,2.609237e-04,1.78e-15
s20_off,52,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",3.848496e-05,3.848496e-05,1.78e-15
s20_off,52,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+04,1.000000e+04,0.00e+00
s20_off,52,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",2.010563e-02,2.010563e-02,4.44e-16
s20_off,52,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.687630e-02,2.687630e-02,4.44e-16
s20_off,52,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",1.749235e-04,1.749235e-04,0.00e+00
s20_off,53,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",3.848496e-05,3.848496e-05,1.78e-15
s20_off,53,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)",1.000000e+04,1.000000e+04,0.00e+00
s20_off,53,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",2.010563e-02,2.010563e-02,4.44e-16
s20_off,53,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",2.687630e-02,2.687630e-02,0.00e+00
s20_off,53,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",1.749235e-04,1.749235e-04,0.00e+00
s20_off,54,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s20_off,54,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s20_off,54,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s20_off,54,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s20_off,55,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s20_off,55,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s20_off,55,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s20_off,55,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s20_off,56,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s20_off,56,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s20_off,56,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s20_off,56,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",1.000000e+00,1.000000e+00,0.00e+00
s20_off,57,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s20_off,57,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",8.694545e+00,8.694545e+00,0.00e+00
s20_off,57,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",9.202509e+00,9.202509e+00,4.44e-16
s20_off,57,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",9.989854e+00,9.989854e+00,0.00e+00
s20_off,58,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",1.000000e+01,1.000000e+01,0.00e+00
s20_off,58,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",6.223280e+00,6.223280e+00,0.00e+00
s20_off,58,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",8.391676e+00,8.391676e+00,0.00e+00
s20_off,58,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",9.979219e+00,9.979219e+00,0.00e+00
